0x74dd78c1da474501ce2f99a40cdd20319ddc6aed,2540620,true
0x6c439cf1871fbb4b83c4227b8e81ad886692209c,925673,false
0xca723f55a30b86996b6e836c288362f6da8a37a6,2540620,true
0x732b486150db62114b54489bef5520b1ea948877,2540620,true
0x127bd872121c9fc7b30db85be48b3cd0433c3d86,2540620,true
0x7d0c47581d98692f2ea6e87941024d2b8e0a59a3,2517425,true
0x9686b8e95e830c0daec7959dad0d680f41354f10,300624,false
0x0c5d5bbac5774d08623b57fb4e8fec700c286706,2540620,true
0x04a098f705af4c2d0d438caa4dcebb7b2e717907,150579,false
0xbfae941d7b71580f94dd9fb60ec1756c53dbb95e,2442194,false
0xa3398a8b6da0168a078b9218aabada745ebf52df,2459909,false
0x26b011fb4fe2e28ad0b72d013144f96fc68eadd7,2540617,true
0xf237533f050e4d8b25b68b7955032aec0e72ae45,840231,false
0x50a965aa5043c80710f59ead8c374e7a88f52c0e,952659,false
0x261da13b0be750eefa444d5e6da384a4021ff5f5,801979,false
0x1a16d717e2f26fe365c074935190c6b1e838a5b9,1293345,false
0x5433529dfcaa0fd61b8b297542f469486b6de45f,65288,false
0x458b503bd8e1b494ed6bcbf9bf4000949dcaa186,2540620,true
0xc7d9d6796a82b7eb4d1891adf6ace99738828d0e,2540620,true
0xb57b0d18e653ffed074a98f9c75757168421dfd1,2540620,true
0x830beba8f163d9df9b304263316d2d35318e6889,2540620,true
0x1e712c3183e86404bc2d387c84e98459772d743e,2540620,true
0xb849648f1155e06ad706b07105ad87d950ca2f9a,2540620,true
0x33aca48acbb103d2852ce7163e2e13e63e476b09,2540620,true
0x28c24141ec700667099bf1369bf1befd1faf1d03,2540620,true
0xffbd57a6de11af383bd4e7047e3e34689550bce2,2540620,true
0x5dc132488243f27188aab2d7bc6c78ecb296c941,1810816,false
0xb1ca030514a083ccb0d99915e2a3ca1d36bbd564,1435077,false
0x57768da7994d07d56e1f348e48e1bf8fd4b99345,381235,false
0xb76354c67d5d9265a2a8657e81992232ff57fc72,1048848,false
0x3a4bed67a33ac757088d2e05828306d54eb04958,2540620,true
0x54881c1b56e0e7a62a3f0752180036976435b891,119217,false
0x35800876c765987a030a431f1ce7ded5fe1045e9,500680,false
0x4d9198a35ee41248dc367b6ee5ace010f3809590,1070742,false
0xf199d9c18ec88f806d22a92289de8873461052a5,994341,false
0x2ccf88c66e785d36b88a6e2a84a090df2e267287,1725272,false
0x167d90ccc9c4f90596e18e3b8ebe4a63b372aa66,2510707,false
0x2ca04c55b164512625b689c94672dc8e802e3c1a,2242598,false
0x7d6175ba8dc60ed09aae1ac117fb901191e47c64,2438682,false
0x8ac911e2d2c9830e337c66d2e2009934dcb7fcec,2437861,false
0x9aa2c4d393d2a93cd25f2f9a8f0a72e146d8d3f5,2532257,false
0x78abe3f7fe62244504fc06852058ea0c97f59915,2419966,false
0x64eaccb62a35eb791cf79a2bec40e902dd99902c,2540620,true
0xcc61d6f51bb50182b23f8fb25c9fadd2977fc6a9,2415525,true
0x1156e380bf3caebd1831069339aa25e4c75c1786,607513,false
0x42e076485c34c8bae0feda9ed90e8be4d71e4bef,2540620,true
0xc7f22b4e119a37d57b48391a1310356c9e876da9,2540620,true
0xd4c6ea1455bf56515704ea666895214a7f785092,2540620,true
0x82185c7f840e3a44c95138b687cbc45527f65bae,2540620,true
0x47bbe214a4bc6bb2b2896eb280422af0c4198313,2540620,true
0x472c3895fcf1adcd56d33b653b120f6f6d97f051,2540620,true
0xd43491ed7c5aeba3008cf1e440ac9a6fc55ae837,2540620,true
0x17e3fecd65977a30c1807c73cb4a77efe3061eb6,2540620,true
0x49af40fe0af7c2fcf17c85d6193a491656f850ef,2540620,true
0x1d8308ba3086c4b3108c7de9bbb93a53d7372b9c,2540620,true
0xe162dd0b22120542e2f6b2c7539ae36284c30c50,2540620,true
0xc468edc8f53110f4cbd663098e094531985b30da,2540620,true
0x578a12148d4dde907ca3be6dafc240d9b6fc9908,2540620,true
0xbc6cf6f6adf7369341a0e0fdc85d3121da5a11f3,2540620,true
0x3fe3662747a73cfeb2c9cdf00b76d99a4f61d1d3,2540620,true
0x84d78ac90e90d54ad2f568dd0bd41d6b1a724dd5,2540620,true
0xc763eef2a19d37458d622a5812facabc5337f6b7,2540620,true
0x2f0d1182953db80559991de376d34c975a326fc6,2540620,true
0x2bdbad69edc19a92ac5f595e9f9125ff38bff9dc,546033,false
0x87e9a69617ac1d6028491ec218ed19da5364987e,89682,false
0x413f9f014f62c4ad3a44bd8812d1990b2ce13fa2,2540620,true
0xca345a15925c14e3deb0aeda5ebe5b772986dcb4,688783,false
0x0258ecf40b976e806841c3d3db8a1d12dd84be03,759385,false
0x8fd24cfafe40add9e4ce7cc2c5ea11147a9cb1a3,2540620,true
0x7fc6f06e7f2ce7ad7c4b22bf8abb3525ac5bde58,377820,false
0x021c9e8097c308a6f4952a7aa69735433a6f8c27,213487,false
0xccbcf41c21bd6a4099edce4be7a3fb91fe1de29f,2540614,true
0xed47e93c9c81e6896cf15a895db190af3778333d,895509,false
0x2a6f15ce0ec4133559e29929b413f451e0a40b23,1255366,false
0x82546bc21c72b3e1a4af53149bea891df6f470f5,667813,false
0x9c23ae736a35496c707ffe5f1829ab4f897e781e,1375316,false
0xd23cca1d288eaded8667a7d4765d0033641f4c60,1306381,false
0x65e9b28393732a6c3bc5cc6ab62c303745104f5a,1886477,false
0xaa2315c8e678588d3e3a7ff0cfba35ccf4e9b1d2,2540620,true
0x49c74d9f4da753cdd929cd2c21667753598b29d9,2423316,false
0xbe7ca2c44582f4f6521894dc976d55998384a989,2436025,false
0xc37e705f34801896121b2da24327332cb7dc2ca7,2540620,true
0x5f1fc2ac3b2b1a13cc48900c9ae321fd6be2954a,2439719,false
0xc851118b628e323d10f09b3b161c9fe9c478e946,2385692,false
0xf37a3d344b8c85b98c561392ee399e51061bba86,2443666,false
0xf5c5d1f2a55ed158644338a8fc5f6c75127eff4c,151475,false
0xbadf7d6f156dca160b9d631e96f9e80c8a3a231c,2476090,false
0xf393b1593962eacedcbd84d3d2993622a6ec221c,145264,false
0xb71d6c51e0722bc0ce88110aa810f3f1f70c84b2,2540620,true
0xf9649e032cf877700f09603d00a6b56a5f2f0dea,2540620,true
0x42788a21f48f423300fd887f6d4b23f8c1e34b43,2540620,true
0xf15001917edc3e7626ccac47d2f03f2c7f8418dc,2540620,true
0x99fa4741a1a458d00f50ef3491ae502b9df80908,2540620,true
0x9df0a8c5763a256993e8ea5166cbb7bb484b213f,2540620,true
0x5bd127d2ffc33ef3f4550596de8b9c3c8eb48cc5,2540620,true
0x0cadd3bb75f6d1b891a6919eaa043129fd76e87a,2540620,true
0x659b68756cf7e8f992ba097a64c9e5553cd7c194,2540620,true
0xac03986d2ca37f3aa737ab6b970dbb5982aaa5ec,2540620,true
0x0f9c970a01dfd918dfaf834079e0f2ba41cbb328,2540620,true
0x7457667ee63bca3c134f246af687091e7e259bc2,2540620,true
0x52c1a0fac519f6c42204467a80f4ea2fc44a09fd,2540620,true
0xa24ce0656a5551e46148aa7eb1fdb6aaf67f03fe,2540620,true
0xcc2a13fdb31775c39ebd65133b2f124127adaab3,2540620,true
0x180591c00417e68591b29b19b4b601ed8f74d04a,2540620,true
0x10986f5ffa106205002e2d3b2a614fbb969675b7,2540620,true
0x5582016e50c8b0ca589b7ae8be45794658404fa1,2540620,true
0x787d57ed6816db05fa4a7ddbdd16ecf05baf31e7,51956,false
0x0ebf8fcdd826f134a386fadee3d817d0994aa011,2540620,true
0x869f8d157a98b319dfda2d7b01821697efea7375,553634,false
0x40fa18ebc8d4bc4926bc86a887c5f154ec7ced03,202523,false
0xe4754782a1ea7233b97f5cdafd7a18ea1a3fd0a3,2540620,true
0x959009ca6aa1c62b95be404407c8e9a4892da04b,1173183,false
0x0d7a6700413f6334977a78e9c2d9caaffe7db9f9,591127,false
0xa145e1a4cd3be387111aa323abf4f997197be218,1543120,false
0x3cf1a4083bbf195909c12b07de2de091472fe7df,2412461,false
0x06e2611269cd0ccfbea629ffd8e5388fd4809ffa,2481909,true
0x4fc4d1b0bba398567ff95377e4ab57c31e266aa0,2540620,true
0xa3e1774039f3df4b524383fc13795b3de331ea4f,2055821,false
0x7200770549d54cf218908c5b332defb1f9c61c3e,2433180,false
0x202833d452810946440c32ed06576a6585ad805f,2424679,false
0x18c08b42c39d61df3d49341f8ba84b7cb50e9f38,2437809,false
0xd1c1a35cc9563f0538d6fc2684b3952692b8296b,2540620,true
0x6b09125f14caccb8a5d20395c2a2b66825111a63,2452749,false
0x71f9b420a6b03d2fbe2c0d2aea5f4365b0e95774,2318772,false
0x6bea0e6227a028b4febb3b2337ea50a611f413bc,2540620,true
0xff3b7d05ed4e7852837572a9c798094b7a52e97d,2540620,true
0xa14c488857e85969700ab644fc653d9b55ff58c9,2540620,true
0x1e86218cf301d95b98dac9bd8ebfd5a0b0a7d4ef,2540620,true
0xc07b41d99060dc9597aea75431a9614fb5af0f59,2540620,true
0x3f78a0f316f5610102e0cb5e11ca1044d00d67a5,2540620,true
0xf44d0b316f97605c96fd7bb9d8513fada5a805f6,2540620,true
0xfcd74277a514854c0f9de88b7210dc4eb520b257,2540620,true
0x15c711eea103f0714886717360185df6548e6bbd,2540620,true
0x606b387afca1316b499dd2a7786cad0d5c5ae395,2540620,true
0x19237145396da8f07b779f6b735f5f3af1224bc5,2540620,true
0x7c38d5055949c46e9a411c49e9142a1337462d69,2540620,true
0x9a7798f6483dd630c76bbcb18dfef15b38c9fe86,2540620,true
0xe5f36ff2084fe7756ca310ffa4facae904751f25,2540620,true
0x6aadb7110405d4c4ea8724e0722c0d4a6f01d2bc,2540620,true
0x07dda25526a3ae8563e2f06d53685496b8ce19d2,2540620,true
0xe2e6db2729ce183461632516ac477a1245f9c6f0,2540620,true
0x0de9ed2db3bcb119eb2151777bb107c09dfc0a60,2540620,true
0xf6f2ceae25ec06fbe9a447024175f7b931dd2b40,2540620,true
0xb1148cc941cd49fa9e0008372f34e7b92cf9f1d0,329515,false
0xf86a90283b5489a8d187c12ba74a509812092077,357233,false
0x7800a4798ef98b05c4c929e4596ee13acb00f050,2540620,true
0x73192fee045f46f3628a74bd91899a060413c973,2540620,true
0xf0dc1acc7abfbac9289a9cefb91e48f51a0f7fce,1670513,false
0x395fbf8d53d44fb9e61684a72757ab5cfc8d83d7,1143430,false
0xb5026494ea932cbd161c46392ffd7a2855ca05af,2540620,true
0xb4b642bc9502e0842580a4065040f18002efef9e,1213165,false
0xf9a5807e32a2c887259d365bff56f070a1d1083f,1183999,false
0x52e726e00a365acf79a6cf1c4b03a9a8472ace5c,1249507,false
0x754fae2140d1c8cf30b27e39f4a4cc552dee8344,1981678,false
0x41e246d769fc1f67f4d990c62ce9ea217b09e827,2510699,false
0x62a842f724d2c84fa56133a814d966c01c0461bf,2439207,false
0xe068a974e6954829a99e100a5564de23183afeec,2351817,false
0xc55090d4beef14d35fa0b3fc961f716efc1afd2d,2436576,false
0xf4e100d44cada6f571bd9ca16b9589e1eb343eb0,1976833,false
0x0c38ec6a6795c4c010d87537b7aad8bb02193ae7,2540620,true
0xf69de0c6a28044b7c70eabaa0a393e18b4adfc7f,2540620,true
0xa161a620b8bdb057f99c7826a78d37f5d008ca1b,2540620,true
0x87b5aa802bd3971f3ed4303968d4233b33f0a0c8,2540620,true
0x411ba3e89251b10d4419029bd3f23a944dc798ac,2540620,true
0xbe39fbb23407a8264bd08253635096c2871b85d4,2540620,true
0xb79f423d3a6038e23211b77ec205a06aa235621b,2540620,true
0x4a2deb9f7cddcf900cc8ad41c08a3eaab8723cfc,2540620,true
0x5fcd8118adcb4ce6e08cd745ec7c22a8ffede3f0,2540620,true
0x44b3e0d239dee0120ebac141408c449a475515e4,2540620,true
0xd883c3b009192b8e27d8764228363831c566f51d,2540620,true
0xf7f1ae6e7634237c02a2d32b7de3f653177578a2,2540620,true
0x00eba6cd35d50d68ab2bfdbf27cfb175e2f10b8d,2366573,false
0xc46dba362e15dfc7643688c56fa5332325b35e27,2438034,false
0x02469175363cf4e52a29bc3c53aebeb81c6fc88f,71532,false
0x0334bca1bcd013024b31da4676ee9885e99f79ae,55861,false
0x6f7fea8c839dda4e578d00798d9fd92d74472961,1187198,false
0x59fafd0b69c849357976765b90e2bfe2db9196f0,1569387,false
0xcca76362cb1da0499389ac673402fd68ed3c4a6b,286096,false
0x9af906c01f75154dd3402dfa441c7a4251c3201f,2540620,true
0x9bb8cb5d6851eab8095d7952fbd748fa7f553831,1309871,false
0x7d2bbd18ab9f069163e661ec593dd62d907b26cd,248658,false
0x5ac0cb2fe1e5fc6850d436ea70fb1ad975e7abb7,201793,false
0x766d4b6fd707c45518eb49878142a88378a7443c,2540620,true
0x8d7725dc497658d6a771f38d45b66f589206a17f,1649148,false
0xc7b864a90dcd77ecfc63fdda6afbc86eb1011d5b,223130,false
0xd00dbe052b87005df526dad74a0bc3b13584b91e,2214915,false
0x67aa221c0f15c66530614de189fbeaaf93cd585a,1379753,false
0x8052869131934a70ddb729b9dfa252032f080be6,802009,false
0x01f0f3721d91d1cedec9b662cb5700e82d931d02,2540608,true
0x2a4a309afd75f8b0799b1f6447fc1aaf4ed99124,2540620,true
0x63ac1e88a6231f3215007a4ac6a837ee52e9483b,2540620,true
0xe469220d444d4c30361f1416082ea4bf3f2a55b3,476496,false
0xac35d74f53b7dc212ed9c2879e6598910bb7f712,2492549,false
0x5e509e0dbd8c2dd798b9b46831d83bff72fac838,843747,false
0x47f1f889da5a0e5b1a2f298124c4008c550b0fb1,2004493,false
0x0b0d605220cbe3ea412f8a57d3281f4019cfc554,2161861,false
0xaff908f45972e0b37c89d630e0c0b0dd869e6027,171038,false
0x409960412a95f3a523fbb7f5535ec53dcea0e88a,2540620,true
0xfbcf7d0ca0538b68f5f8d35a28d48da6edbdf634,2180656,false
0xb90bbf5e7bcfca431ba87609595dd5ee431fdf00,2104233,false
0x9680f49997923831f13eedb5bdff0d095ce12135,2039176,false
0xad6b4f7946bf611fafc5ff4ba3c7e394e18345c0,660575,false
0x3331900644b561e94eed5457729f390694ff4fd0,2540620,true
0x046469306586de542842e7d4370f4d1deafb08df,2540620,true
0x93676a2255fe06ace13028c4955d0a37b4e6b4ad,2540620,true
0x4ba951c2cb9f28d22759d9ecc1b593c3836fab7c,2540620,true
0xde98541c16829250a62ee0d23499ada0c94f75f1,2540620,true
0x6d30f618bad4ae2babc807503d23bee2d2d1d533,2540620,true
0xc64f57d3d00598317243097dadb62fcc500f0bda,2540620,true
0xd9e393321f61a2f476431aba1407f1f12e273f21,2540620,true
0xa587186a82395483629d97ff70282b499363657d,2540620,true
0xdcc81d27020ed7531951617b4eeb060694ea1601,2540620,true
0x5602721ede3a9b2f3ae9dc567bdac2b15eac6c8a,2540620,true
0x7467e4ab283e930eb0fa725ecce603b445b9cdbd,2540620,true
0xc26bb7d48097e03a52c25d8c0068453b9c82c000,2540620,true
0xcac623606bb1b028cf3e97b6e069c55eeb9f5319,2540620,true
0x31d4ec02d89410b626558a15d27104e745fc65b5,2540620,true
0x84c4abc58ecf2a9c333df723d69ef80d5e8a77ce,2540620,true
0xa9acc375e645bfbce68a8b64f730f0547e333e38,2540620,true
0xa5188df82ba972c7cb3e0295ceaf1f4e2dbeadc4,2540620,true
0xc62571da6dac66daae546deb3e04e0b3d0195b0b,923053,false
0xea206e2bb49c346f41f62f7f8afd31a97f0019c4,2540620,true
0x7c29f562823c2b3f58f81bae83aba456e1657e2f,117382,false
0xc1ff39b864c9ef22294730341da21fef1767d2ae,2540313,true
0xfa9093c3ec2512b7c4082dc2e448214b3a8a6c0e,2377089,true
0x94a155f63792a9f2ec189c92ab369489c7d9c923,1459167,false
0x000006eee6e39015cb523aebdd4d0b1855aba682,2540620,true
0x8c3c0bc4fe90650ead4e7c99071c4905e8828e06,1273220,false
0xa45c3dd04ba00b872f4fca7f95c164bc3bb21fa9,326503,false
0x885868ebe6087b23e7f9d595209a6d8edf6db32b,1384680,true
0x5513d4f26560d21b7fd057a224800552311418b2,411389,false
0x311c1a900f11a3ef827cb372e1b8f63eb2facb66,147989,false
0x1c2a2ac07d715dc0cde881277f9be78ba769a46a,1184710,false
0x4dc8d916c2ad694c15fc040c45288b2270826dbc,1171586,false
0x3e7c6b9339e3d7a316b1fa7cc68a048625689f8f,1235912,false
0xaf05e7650c857a070a46d9afe5f2c704edc9fa3d,1452534,false
0xae1daa5ffafaad4ace3ae29d78a7f2dbcf44033f,2145188,false
0xdbc93a012233a093a6c0c27be377411210ad8074,1249455,true
0x87f00e9ee85247a800ad0b6a8d08fd0547e1473e,2445648,true
0x76b347f49a40e60b61d3922c5e2b3c6c1ac95224,2160609,false
0xf6f9ab18f9761ac82045969beaaeef73cb38346d,2540620,true
0xf59e2fa8636e8906c42b4a037121fde6c95bdfb5,2336030,false
0x84a76ef79baa44052f62ac2b909dff5df1b552f8,2540620,true
0xf5fb8f339f76926f04966c927c6cbd42acf5ff46,2540620,true
0xddddf734e34d1aaa50fea5914c522fcadf832923,2540620,true
0x14519ae828ecfb9e7438e5e68cdba5f6f3c88fec,2540620,true
0xe888e603b89283de0e652a3c78f15c9c59f3f480,2540620,true
